#[1, 3, 2, 2, 0, 2, 2, 1, 0, 1, 3, 0, 1, 0, 2, 1]
1.000000	-2186.246759
#[1, 3, 2, 2, 0, 2, 2, 1, 0, 3, 3, 0, 1, 0, 2, 1]
11.000000	-2170.292096
#[1, 3, 2, 2, 0, 2, 2, 2, 0, 1, 3, 0, 1, 0, 2, 1]
11.000000	-1377.980139
#[1, 3, 2, 2, 0, 2, 2, 0, 0, 1, 3, 0, 1, 0, 2, 1]
11.000000	-1377.460209
#[1, 3, 2, 0, 2, 2, 2, 1, 0, 0, 3, 0, 1, 0, 2, 1]
11.000000	-1339.864312
#[1, 0, 2, 2, 0, 2, 0, 1, 0, 1, 3, 0, 1, 0, 2, 1]
11.000000	-107.714494
#[0, 0, 2, 2, 0, 2, 0, 1, 0, 2, 3, 0, 1, 0, 2, 1]
21.000000	-61.244176
#[1, 0, 2, 2, 0, 2, 0, 1, 0, 1, 0, 0, 1, 1, 2, 1]
21.000000	-43.490678
#[1, 0, 2, 2, 0, 2, 0, 3, 0, 1, 0, 0, 1, 1, 2, 1]
31.000000	0.984768
#[1, 0, 2, 0, 0, 2, 0, 3, 0, 1, 0, 0, 1, 1, 0, 1]
41.000000	0.992233
#[1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1]
51.000000	0.996645
#[1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]
61.000000	0.996732
#[1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0]
141.000000	0.996804
