#[0, 1, 0, 3, 1, 2, 2, 1, 2, 2, 2, 0, 2, 0, 2, 1]
1.000000	-3959.204439
#[0, 1, 0, 3, 1, 2, 2, 1, 2, 2, 2, 0, 3, 0, 2, 1]
11.000000	-1845.048142
#[0, 1, 0, 3, 1, 2, 2, 1, 2, 2, 2, 0, 1, 0, 2, 1]
11.000000	-1823.350666
#[0, 1, 0, 3, 1, 2, 2, 1, 2, 0, 2, 0, 1, 0, 2, 1]
21.000000	-956.148090
#[0, 1, 0, 3, 1, 2, 2, 1, 2, 0, 2, 0, 1, 0, 0, 1]
31.000000	-165.872937
#[0, 1, 0, 3, 1, 2, 1, 1, 2, 0, 2, 0, 1, 0, 0, 1]
41.000000	-165.177732
#[0, 1, 0, 3, 1, 1, 2, 1, 2, 0, 2, 0, 1, 0, 0, 1]
41.000000	-164.148076
#[0, 1, 0, 3, 0, 1, 2, 2, 2, 0, 2, 0, 1, 0, 0, 1]
51.000000	-115.097621
#[0, 1, 0, 3, 0, 0, 2, 0, 2, 0, 2, 0, 1, 0, 0, 1]
71.000000	-114.393373
#[0, 0, 3, 3, 0, 0, 2, 0, 2, 0, 2, 0, 1, 0, 0, 1]
81.000000	-113.213812
#[0, 0, 3, 3, 0, 0, 2, 0, 2, 0, 2, 0, 1, 0, 0, 0]
91.000000	-113.207488
#[0, 0, 3, 3, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0]
101.000000	-113.173487
#[0, 0, 2, 3, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0]
111.000000	-113.118274
#[0, 0, 2, 3, 2, 0, 2, 0, 2, 0, 0, 1, 1, 0, 0, 0]
131.000000	-113.050196
#[0, 0, 2, 2, 2, 0, 2, 0, 2, 0, 0, 1, 1, 0, 0, 1]
151.000000	-112.967643
#[0, 0, 2, 2, 2, 0, 2, 0, 2, 0, 0, 1, 1, 0, 0, 0]
151.000000	-112.963382
#[0, 0, 2, 2, 2, 0, 2, 0, 2, 0, 0, 1, 1, 1, 0, 0]
151.000000	-112.943387
#[0, 0, 2, 2, 2, 0, 2, 0, 2, 0, 1, 1, 1, 1, 0, 0]
161.000000	-112.931032
#[2, 0, 2, 2, 2, 0, 2, 0, 2, 0, 0, 1, 1, 1, 0, 0]
161.000000	-112.849936
#[2, 0, 2, 2, 2, 0, 2, 0, 2, 0, 0, 1, 1, 1, 1, 0]
171.000000	-112.838821
#[2, 0, 0, 2, 2, 0, 2, 0, 2, 0, 0, 1, 1, 1, 0, 0]
171.000000	-112.817220
#[2, 0, 0, 2, 2, 0, 2, 0, 2, 2, 0, 1, 1, 1, 0, 0]
181.000000	-112.803953
#[2, 0, 0, 2, 2, 0, 0, 0, 2, 2, 0, 1, 1, 1, 0, 0]
191.000000	-112.803952
#[2, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 1, 1, 1, 1, 0]
201.000000	-112.765722
#[2, 0, 2, 0, 2, 0, 0, 0, 2, 2, 0, 1, 1, 1, 1, 0]
211.000000	-112.765721
#[2, 0, 2, 0, 1, 2, 0, 0, 2, 2, 0, 1, 1, 1, 1, 0]
251.000000	-112.765404
#[2, 0, 2, 0, 1, 2, 2, 0, 2, 2, 0, 1, 1, 1, 1, 0]
291.000000	-112.764995
#[2, 0, 2, 0, 1, 2, 2, 0, 2, 2, 0, 0, 1, 1, 1, 0]
311.000000	-112.753504
#[2, 2, 2, 0, 1, 2, 2, 0, 2, 2, 1, 0, 1, 1, 1, 0]
321.000000	-112.753250
#[2, 2, 0, 0, 1, 2, 2, 0, 2, 2, 1, 0, 1, 1, 1, 0]
351.000000	-112.753246
#[2, 2, 0, 0, 1, 2, 2, 0, 2, 2, 0, 0, 1, 1, 1, 0]
371.000000	-112.753241
#[2, 2, 0, 0, 2, 2, 2, 0, 2, 2, 1, 0, 1, 1, 1, 0]
371.000000	-112.753238
#[2, 2, 0, 0, 2, 2, 2, 0, 2, 1, 1, 0, 1, 1, 1, 0]
381.000000	-112.753238
#[2, 2, 0, 0, 2, 2, 2, 0, 2, 1, 2, 0, 1, 1, 1, 0]
411.000000	-112.739975
