#[5, 1, 1, 5, 0]
1.000000	-6.020000
#[5, 1, 1, 5, 3]
11.000000	-7.526667
#[5, 1, 1, 0, 0]
11.000000	-6.020000
#[5, 1, 1, 3, 0]
11.000000	-6.075556
#[5, 1, 7, 5, 0]
11.000000	-6.075556
#[5, 1, 1, 2, 0]
11.000000	-6.020000
#[5, 7, 1, 5, 0]
11.000000	-6.086667
#[5, 1, 5, 5, 0]
11.000000	-6.020000
#[5, 3, 1, 5, 0]
11.000000	-6.086667
#[5, 0, 1, 5, 0]
11.000000	-6.020000
#[5, 1, 3, 5, 0]
11.000000	-6.075556
#[1, 0, 4, 5, 0]
21.000000	-3.006667
#[5, 0, 5, 5, 0]
21.000000	-6.020000
#[5, 0, 1, 5, 2]
21.000000	-7.526667
#[5, 0, 6, 5, 0]
21.000000	-3.006667
#[7, 0, 1, 5, 0]
21.000000	-7.214167
#[5, 0, 4, 5, 0]
21.000000	-3.006667
#[5, 0, 1, 7, 0]
21.000000	-6.075556
#[5, 2, 1, 5, 0]
21.000000	-6.020000
#[5, 0, 1, 5, 3]
21.000000	-7.526667
#[5, 0, 1, 4, 0]
21.000000	-3.006667
#[5, 0, 1, 4, 4]
31.000000	-3.006667
#[0, 0, 1, 4, 0]
31.000000	-4.513333
#[2, 0, 1, 4, 0]
31.000000	-4.513333
#[5, 0, 7, 4, 0]
31.000000	-5.270000
#[7, 0, 1, 4, 0]
31.000000	-7.026667
#[5, 6, 1, 4, 0]
31.000000	-2.328095
#[5, 5, 1, 4, 0]
31.000000	-3.006667
#[5, 0, 1, 6, 0]
31.000000	-3.006667
#[4, 0, 1, 4, 0]
31.000000	-4.513333
#[5, 1, 1, 4, 0]
31.000000	-3.006667
#[5, 6, 2, 4, 1]
41.000000	-2.286970
#[5, 6, 3, 4, 0]
41.000000	-5.776667
#[5, 6, 6, 4, 0]
41.000000	-3.523750
#[5, 6, 1, 4, 2]
41.000000	-1.500000
#[5, 4, 1, 4, 0]
41.000000	-3.006667
#[1, 6, 1, 5, 0]
41.000000	-4.249444
#[5, 6, 1, 0, 0]
41.000000	-3.006667
#[3, 6, 1, 4, 0]
41.000000	-6.193333
#[5, 6, 1, 1, 0]
41.000000	-3.006667
#[5, 6, 1, 4, 1]
41.000000	-2.441190
#[5, 6, 1, 1, 2]
51.000000	-4.513333
#[5, 6, 3, 4, 2]
51.000000	0.006667
#[5, 6, 1, 2, 2]
51.000000	-4.513333
#[5, 6, 0, 4, 2]
51.000000	-1.500000
#[5, 4, 1, 4, 2]
51.000000	-4.513333
#[3, 6, 1, 4, 2]
51.000000	-3.721667
#[5, 0, 1, 4, 2]
51.000000	-4.513333
#[5, 6, 1, 7, 0]
51.000000	-3.042381
#[5, 6, 1, 3, 2]
51.000000	-3.006667
#[6, 6, 1, 4, 2]
51.000000	-5.228333
#[4, 6, 3, 4, 2]
61.000000	-4.634583
#[1, 6, 3, 4, 2]
61.000000	-4.832500
#[5, 6, 3, 0, 2]
61.000000	-3.006667
#[5, 6, 7, 4, 2]
61.000000	-6.908333
#[2, 6, 3, 4, 2]
61.000000	-1.500000
#[5, 2, 3, 1, 2]
61.000000	-6.020000
#[7, 6, 3, 1, 2]
61.000000	-5.697083
#[5, 6, 3, 4, 4]
61.000000	-6.819048
#[7, 6, 3, 4, 2]
61.000000	-6.908333
#[0, 6, 3, 4, 2]
61.000000	-1.500000
#[5, 1, 7, 4, 2]
71.000000	-4.575833
#[5, 3, 3, 4, 2]
71.000000	-3.006667
#[5, 4, 3, 4, 2]
71.000000	-3.006667
#[5, 2, 3, 4, 2]
71.000000	-3.006667
#[5, 6, 3, 5, 2]
71.000000	-3.006667
#[5, 6, 3, 4, 1]
71.000000	-2.506667
#[5, 6, 6, 4, 2]
71.000000	-4.634583
#[5, 6, 3, 3, 2]
71.000000	-3.006667
#[5, 6, 5, 4, 2]
71.000000	-3.721667
#[5, 7, 3, 4, 2]
71.000000	-3.062222
#[6, 6, 3, 4, 2]
81.000000	-4.832500
#[5, 6, 3, 4, 3]
81.000000	-6.941935
#[5, 2, 4, 4, 2]
81.000000	-5.624167
#[5, 6, 3, 2, 2]
81.000000	-3.006667
#[5, 1, 3, 4, 1]
81.000000	-5.377143
#[5, 0, 3, 7, 2]
81.000000	-6.103333
#[5, 6, 2, 4, 2]
81.000000	-4.832500
#[5, 6, 3, 7, 2]
81.000000	-3.062222
#[5, 4, 5, 4, 2]
81.000000	-4.513333
#[5, 1, 3, 4, 2]
81.000000	-3.006667
#[5, 6, 3, 6, 2]
91.000000	-3.006667
#[5, 6, 4, 4, 2]
91.000000	-4.832500
#[5, 0, 3, 4, 1]
91.000000	-5.270000
#[5, 3, 3, 1, 2]
91.000000	-6.020000
#[5, 5, 3, 4, 2]
91.000000	-3.006667
#[5, 6, 3, 1, 2]
91.000000	-3.006667
#[6, 6, 3, 4, 4]
91.000000	-5.270000
#[5, 6, 3, 0, 0]
91.000000	-6.103590
#[3, 6, 3, 4, 2]
91.000000	-3.721667
#[5, 6, 4, 4, 4]
91.000000	-4.662857
#[2, 5, 3, 4, 2]
101.000000	-3.006667
#[5, 1, 5, 4, 2]
101.000000	-4.513333
#[5, 0, 3, 4, 2]
101.000000	-3.006667
#[5, 6, 6, 4, 3]
101.000000	-4.794194
#[5, 6, 0, 5, 2]
101.000000	-4.513333
#[5, 6, 0, 4, 1]
101.000000	-2.373333
#[5, 7, 3, 1, 3]
101.000000	-7.657619
#[5, 0, 3, 4, 0]
101.000000	-5.270000
#[5, 4, 3, 4, 1]
101.000000	-3.034444
#[0, 4, 3, 4, 2]
101.000000	-4.513333
