#[2, 3, 0, 1, 1, 1, 3, 0, 0, 0, 2, 3, 1, 3, 2, 0]
1.000000	-24840.574923
#[2, 3, 0, 1, 1, 1, 3, 0, 0, 1, 3, 3, 1, 3, 2, 0]
11.000000	-24498.437929
#[2, 3, 0, 1, 1, 1, 3, 0, 0, 1, 2, 3, 2, 3, 2, 0]
11.000000	-24379.307220
#[2, 3, 0, 1, 1, 3, 3, 0, 0, 3, 3, 3, 1, 3, 2, 0]
11.000000	-24267.972189
#[2, 3, 0, 1, 1, 1, 3, 0, 0, 0, 2, 3, 1, 3, 1, 0]
11.000000	-20466.486925
#[2, 3, 0, 1, 1, 1, 3, 0, 0, 0, 2, 3, 3, 3, 1, 0]
21.000000	-19727.686984
#[2, 3, 0, 1, 1, 1, 0, 0, 0, 0, 2, 3, 1, 3, 3, 0]
21.000000	-19495.579500
#[2, 3, 0, 1, 1, 1, 3, 0, 0, 0, 2, 3, 1, 3, 1, 1]
21.000000	-17975.248180
#[2, 3, 3, 1, 1, 1, 3, 0, 3, 0, 2, 3, 1, 3, 1, 1]
31.000000	-17912.805662
#[2, 3, 0, 1, 1, 1, 3, 0, 0, 0, 3, 3, 2, 3, 1, 1]
31.000000	-17091.317356
#[2, 3, 0, 3, 1, 2, 3, 0, 0, 0, 3, 3, 2, 3, 1, 1]
41.000000	-16009.852309
#[2, 3, 0, 3, 1, 2, 3, 0, 0, 0, 3, 3, 2, 3, 1, 3]
51.000000	-5226.939018
#[2, 3, 0, 3, 1, 2, 3, 2, 0, 0, 3, 3, 2, 3, 1, 3]
61.000000	-5224.146955
#[3, 3, 0, 3, 1, 2, 3, 0, 0, 0, 3, 3, 2, 3, 1, 3]
61.000000	-5185.791929
#[3, 3, 2, 3, 1, 2, 3, 0, 0, 0, 3, 3, 2, 3, 1, 3]
71.000000	-5181.023398
#[3, 3, 0, 3, 1, 2, 3, 0, 0, 3, 3, 3, 2, 3, 1, 3]
71.000000	-5172.538526
#[3, 3, 0, 3, 1, 2, 3, 2, 0, 3, 3, 3, 2, 1, 1, 3]
81.000000	-5171.448546
#[3, 3, 0, 3, 1, 2, 3, 0, 0, 3, 3, 3, 2, 3, 2, 3]
81.000000	-5170.520245
#[3, 3, 2, 3, 1, 2, 3, 0, 0, 3, 3, 3, 2, 3, 2, 3]
91.000000	-5167.337850
#[3, 3, 3, 3, 1, 2, 3, 0, 0, 3, 3, 3, 2, 3, 2, 3]
101.000000	-5163.563730
#[3, 3, 3, 3, 1, 2, 3, 3, 0, 3, 3, 3, 2, 3, 2, 3]
111.000000	-5150.658517
#[3, 3, 3, 3, 1, 2, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3]
131.000000	-5146.979435
#[3, 3, 3, 3, 1, 2, 3, 3, 0, 3, 3, 3, 2, 3, 3, 3]
131.000000	-5141.793368
#[3, 3, 3, 3, 1, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3]
141.000000	-5138.223259
#[3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3]
161.000000	-5130.304988
#[3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3]
161.000000	-5127.393939
#[3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3]
191.000000	-5117.555273
#[3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3]
201.000000	-5115.713515
#[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
231.000000	-5108.937303
