#[2, 4, 0, 1]
1.000000	-6.020000
#[2, 3, 0, 1]
11.000000	-7.526667
#[3, 4, 0, 1]
11.000000	-4.513333
#[6, 4, 0, 1]
11.000000	-3.006667
#[2, 4, 0, 2]
11.000000	-6.020000
#[2, 4, 5, 1]
11.000000	-4.513333
#[2, 7, 0, 1]
11.000000	-9.200000
#[2, 4, 0, 0]
11.000000	-6.020000
#[2, 2, 0, 1]
11.000000	-9.200000
#[2, 6, 0, 1]
11.000000	-6.020000
#[6, 4, 2, 1]
11.000000	-3.006667
#[4, 4, 2, 1]
21.000000	-6.020000
#[6, 4, 4, 1]
21.000000	-3.006667
#[6, 4, 2, 3]
21.000000	-1.500000
#[2, 4, 2, 1]
21.000000	-6.020000
#[6, 4, 5, 1]
21.000000	-1.500000
#[6, 4, 2, 0]
21.000000	-3.006667
#[6, 4, 2, 7]
21.000000	-7.533333
#[6, 6, 2, 1]
21.000000	-6.020000
#[6, 4, 7, 1]
21.000000	-3.048333
#[6, 7, 2, 1]
21.000000	-6.103333
#[7, 4, 5, 1]
31.000000	-4.582778
#[6, 4, 5, 7]
31.000000	-5.998889
#[6, 4, 5, 6]
31.000000	-3.721667
#[3, 4, 5, 1]
31.000000	-3.006667
#[0, 4, 3, 3]
31.000000	-4.513333
#[6, 4, 5, 5]
31.000000	-5.943333
#[1, 4, 5, 7]
31.000000	-4.568889
#[5, 4, 5, 7]
31.000000	-6.804444
#[6, 1, 5, 1]
31.000000	-4.513333
#[1, 4, 0, 1]
31.000000	-6.020000
#[6, 4, 5, 4]
41.000000	-3.721667
#[6, 4, 3, 1]
41.000000	-2.610833
#[6, 3, 5, 1]
41.000000	-3.006667
#[0, 4, 5, 1]
41.000000	-4.513333
#[5, 4, 5, 1]
41.000000	-4.513333
#[6, 4, 5, 3]
41.000000	0.006667
#[6, 4, 1, 1]
41.000000	-3.006667
#[6, 7, 5, 1]
41.000000	-4.582778
#[6, 7, 5, 6]
41.000000	-4.555000
#[6, 4, 5, 2]
41.000000	-5.943333
